filename,runtime_seconds,count
ldomino-21-winB-true-after.qcnf.cnf,193.106498105,0
k_branch_p-14.cnf,720.003682833,TIMED OUT
5-5-5-4-3-63-EdAu.cnf,720.003104753,TIMED OUT
connect-4x4_15_connect4.ig.cnf,.748072855,0
hein_10_5x5-13.pg.cnf,720.002877107,TIMED OUT
alkene_problem13_length_2.cnf,720.003170108,TIMED OUT
ldomino-15-winB-true-after.qcnf.cnf,720.002994400,TIMED OUT
C6288.blif_0.10_0.20_0_0_out_exact.cnf,86.191000229,0
L1-telatko23.cnf,720.003354622,TIMED OUT
stmt52_295_394.cnf,4.783729720,0
Core1108_tbm_21.tex.module.000030.cnf,.984320788,0
hein_05_6x6-13.pg.cnf,720.004678208,TIMED OUT
sdlx-fixpoint-8.cnf,30.167251330,0
connect-6x6_11_connect4.ig.cnf,.886964072,0
adder-10-sat.cnf,7.727218055,0
sortnetsort10.v.stepl.005.cnf,2.546553812,0
ProcessBean.cnf,53.502689259,0
connect-4x4_9_connect3.ig.cnf,.356175175,0
incrementer-enc09-uniform-depth-17.cnf,44.543080992,0
cycle_sched_6_7_1.sat.cnf,17.064298877,0
ldomino-16-winB-false-end.qcnf.cnf,26.812605095,0
test2_quant_squaring3.cnf,18.484725062,0
hein_17_6x6-09.pg.cnf,5.665652832,0
mitexams_problem20_length_2.cnf,720.003425363,TIMED OUT
connect-6x6_3_connect2.ig.cnf,.156043795,0
hein_15_5x5-13.pg.cnf,720.002885129,TIMED OUT
L2-telatko9.cnf,84.471350156,0
cmu.dme1.B-f3.cnf,720.003065893,TIMED OUT
gttt_2_1_00011020_4x4_b.cnf,152.577628399,0
filesys_smbmrx_midatlas.c.cnf,47.298750277,0
ken.flash^08.C-d4.cnf,5.258380238,0
opt18_problem05_length_2.cnf,720.003350452,TIMED OUT
audio_ddksynth_csynth2.cpp.cnf,102.389170290,0
cache-coherence-3-fixpoint-3.cnf,16.879854080,0
5-5-5-6-3-88-EdAd.cnf,720.003256758,TIMED OUT
gttt_2_2_000111_4x4_w.cnf,145.393597477,0
sc-ungrounded-1x2X2x2_2.cnf,222.578530229,0
5-5-5-4-3-77-EdAd.cnf,720.003273750,TIMED OUT
arbiter-06-comp-error01-qbf-hardness-depth-11.cnf,25.028520106,0
hein_08_5x5-09.pg.cnf,5.295287092,0
hein_07_4x4-07.pg.cnf,1.700573520,0
stmt2_976_999.cnf,19.713292318,0
5-5-4-6-3-13-EuAd.cnf,720.003163361,TIMED OUT
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001.cnf,114.299370401,0
s820_d10_s.cnf,720.028196522,TIMED OUT
nusmv.reactor^3.C-d4.cnf,2.745016865,0
L3-telatko32.cnf,1.244778011,0
mitexams_problem02_length_3.cnf,720.003160021,TIMED OUT
gttt_2_2_000111_4x4_b.cnf,177.412497438,0
nreachq_query71_1344.cnf,183.771675741,0
L1-telatko7.cnf,14.204616508,0
hein_20_6x6-11.pg.cnf,53.080622908,0
L3-telatko19.cnf,720.003404858,TIMED OUT
unit6_3_b.cnf,720.002909923,TIMED OUT
ldomino-25-winA-false-after.qcnf.cnf,720.004034530,TIMED OUT
texas.PI_main^08.E-f3.cnf,720.003228055,TIMED OUT
ldomino-15-winA-false-after.qcnf.cnf,11.193568328,0
genbuf9b4n.unsat.cnf,720.004057421,TIMED OUT
intermediate128.cnf,1.526602024,0
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001.cnf,18.779991425,0
arbiter-09-comp-error01-qbf-hardness-depth-15.cnf,168.772080230,0
bt-2x4_13.ig.cnf,.616974116,0
test4_quant4.cnf,.168965305,0
sortnetsort9.AE.stepl.012.cnf,672.293194611,0
stmt17_86_98.cnf,17.906333731,0
ldomino-16-winA-true-after.qcnf.cnf,720.002890829,TIMED OUT
C6288.blif_0.10_0.20_0_1_inp_exact.cnf,92.579007324,0
query71_query36_1344n.cnf,720.003260518,TIMED OUT
test5_quant7.cnf,.175691687,0
arbiter-05-comp-error01-qbf-hardness-depth-8.cnf,6.432876904,0
Adder2-16-c.cnf,158.479436029,0
sat18_problem07_length_3.cnf,720.003349478,TIMED OUT
ldomino-22-winB-false-end.qcnf.cnf,720.003046604,TIMED OUT
stmt29_226_376.cnf,3.197538120,0
b22_PR_9_90.cnf,109.424116606,0
W5-Umbrella_tbm_05.tex.moduleQ3.8S.000001.cnf,100.356189640,0
usb-phy-fixpoint-5.cnf,35.617273248,0
5-5-6-5-3-90-EuAd.cnf,720.003295765,TIMED OUT
ldomino-17-winA-true-after.qcnf.cnf,720.003321058,TIMED OUT
ldomino-24-winA-true-after.qcnf.cnf,720.002841337,TIMED OUT
5-5-5-5-3-53-EuAu.cnf,720.002910507,TIMED OUT
eequery_query42_1344.cnf,720.003248283,TIMED OUT
L1-telatko0.cnf,720.003551076,TIMED OUT
cmu.gigamax.B-d4.cnf,720.003194893,TIMED OUT
5-5-6-6-3-17-EuAu.cnf,720.003313903,TIMED OUT
b22_C_2_12.cnf,720.003414693,TIMED OUT
ldomino-18-winB-false-after.qcnf.cnf,720.003293483,TIMED OUT
5-5-4-4-3-2-EdAu.cnf,720.002880315,TIMED OUT
ldomino-24-winB-false-after.qcnf.cnf,720.003506885,TIMED OUT
hein_18_7x7-13.pg.cnf,720.003400362,TIMED OUT
5-5-5-9-3-79-EuAu.cnf,720.003223272,TIMED OUT
mult_bool_matrix_dyn_9_5.sat.cnf,720.003209712,TIMED OUT
p20-1.pddl_planlen=48.cnf,720.003671311,TIMED OUT
ldomino-20-winA-true-after.qcnf.cnf,720.003344830,TIMED OUT
query71_query31_1344n.cnf,720.003301665,TIMED OUT
sat18_problem03_length_3.cnf,720.003452654,TIMED OUT
