filename,runtime_seconds,count
amba4b9y.unsat.cnf,518.094357526,0
gttt_1_1_00101121_4x4_torus_w.cnf,137.689026499,0
bt2nd-3x4_12.ig.cnf,.883040385,0
k_branch_n-12.cnf,538.548121025,0
5-5-4-4-3-70-EuAd.cnf,720.003749395,TIMED OUT
5-5-3-4-3-49-EdAd.cnf,720.003811074,TIMED OUT
ldomino-15-winB-true-end.qcnf.cnf,720.003000005,TIMED OUT
hein_17_6x6-13.pg.cnf,720.004190823,TIMED OUT
mult_bool_matrix_10_9_11.unsat.cnf,720.004516074,TIMED OUT
L2-telatko16.cnf,720.003925263,TIMED OUT
texas.PI_main^05.E-f3.cnf,720.004138109,TIMED OUT
5-5-3-6-3-28-EdAd.cnf,720.003312396,TIMED OUT
C6288.blif_0.10_1.00_0_0_inp_exact.cnf,720.003872581,TIMED OUT
5-5-4-4-3-15-EuAu.cnf,720.003357071,TIMED OUT
L3-telatko4.cnf,720.002943506,TIMED OUT
k_branch_n-11.cnf,720.002979724,TIMED OUT
k_ph_p-11.cnf,720.002977723,TIMED OUT
sat18_problem10_length_2.cnf,720.003640353,TIMED OUT
sat18_problem15_length_3.cnf,720.003324756,TIMED OUT
5-5-6-3-3-81-EdAu.cnf,720.003037370,TIMED OUT
sat18_problem11_length_2.cnf,720.003245528,TIMED OUT
mitexams_problem10_length_3.cnf,720.003083528,TIMED OUT
nreachq_query54_1344n.cnf,720.003888106,TIMED OUT
5-5-6-4-3-9-EuAd.cnf,720.002871746,TIMED OUT
ldomino-18-winB-false-end.qcnf.cnf,720.002798151,TIMED OUT
opt18_problem16_length_2.cnf,720.003376765,TIMED OUT
ldomino-23-winA-true-end.qcnf.cnf,720.002970209,TIMED OUT
ntrivil_query71_1344n.cnf,720.003229256,TIMED OUT
k_branch_n-17.cnf,720.003512947,TIMED OUT
alkene_problem01_length_2.cnf,720.003043222,TIMED OUT
sat18_problem12_length_2.cnf,720.003110561,TIMED OUT
connect-3x3_9_connect3.ig.cnf,.416345422,0
bt2nd-3x6_10.ig.cnf,.867679978,0
L2-telatko2.cnf,720.004317927,TIMED OUT
connect-6x6_9_connect3.ig.cnf,.706455675,0
genbuf10b4n.unsat.cnf,720.005202095,TIMED OUT
test5_quant_squaring5.cnf,.379786128,0
unit12_2_b.cnf,720.003769363,TIMED OUT
add7_REDUCED.cnf,24.370369833,0
sc-ungrounded-2x1X1x2_2.cnf,377.512170773,0
k_branch_p-14.cnf,720.003499667,TIMED OUT
L2-telatko30.cnf,52.937309979,0
bt-2x5_17.ig.cnf,1.352979832,0
5-5-5-4-3-63-EdAu.cnf,720.003056406,TIMED OUT
L2-telatko1.cnf,134.526032539,0
reachqu_query71_1344.cnf,221.316740185,0
sc-ungrounded-1x3X3x1_2.cnf,27.500347493,1
bt2nd-3x5_12.ig.cnf,1.102447187,0
stmt41_160_235.cnf,1.407085234,0
bt-3x4_19.ig.cnf,1.966101828,0
hein_10_5x5-13.pg.cnf,720.003079254,TIMED OUT
incrementer-enc08-uniform-depth-33.cnf,123.153578114,0
test2_quant_squaring2.cnf,7.959362412,0
gttt_2_1_001020_4x4_torus_w.cnf,173.329816092,0
ConcreteActivityService.cnf,11.973637913,0
neclaftp2002.cnf,204.461660343,0
connect-6x6_11_connect4.ig.cnf,.956227938,0
sortnetsort10.v.stepl.005.cnf,2.763491044,0
ldomino-17-winB-false-after.qcnf.cnf,25.061446316,0
stmt19_83_412.cnf,2.964002694,0
usb-phy-fixpoint-3.cnf,13.319370535,0
C5315.blif_0.10_0.20_0_0_out_exact.cnf,5.783498936,0
connect-5x5_11_connect4.ig.cnf,.931291818,0
adder-10-sat.cnf,8.521086992,0
stmt23_66_96.cnf,11.096488962,0
connect-4x4_9_connect3.ig.cnf,.387007213,0
stmt17_82_98.cnf,17.379140723,0
stmt19_313_412.cnf,5.281480878,0
connect-6x6_3_connect2.ig.cnf,.167690040,0
hein_17_6x6-09.pg.cnf,5.950449662,0
connect-4x4_15_connect4.ig.cnf,.799945084,0
alkene_problem13_length_2.cnf,720.003349258,TIMED OUT
stmt52_295_394.cnf,5.257921939,0
sdlx-fixpoint-8.cnf,30.203589641,0
ldomino-15-winB-true-after.qcnf.cnf,720.003282322,TIMED OUT
Core1108_tbm_21.tex.module.000030.cnf,1.084038625,0
L1-telatko23.cnf,720.003458326,TIMED OUT
C6288.blif_0.10_0.20_0_0_out_exact.cnf,93.895434257,0
ProcessBean.cnf,59.653489729,0
hein_05_6x6-13.pg.cnf,720.003978208,TIMED OUT
incrementer-enc09-uniform-depth-17.cnf,51.101470107,0
ldomino-21-winB-true-after.qcnf.cnf,194.610248454,0
ldomino-16-winB-false-end.qcnf.cnf,27.112924878,0
cycle_sched_6_7_1.sat.cnf,18.924262569,0
test2_quant_squaring3.cnf,19.937884721,0
hein_08_5x5-09.pg.cnf,5.704505274,0
stmt2_976_999.cnf,22.136222995,0
hein_07_4x4-07.pg.cnf,1.835974541,0
mitexams_problem20_length_2.cnf,720.003581887,TIMED OUT
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001.cnf,124.669385540,0
nusmv.reactor^3.C-d4.cnf,2.928560144,0
L2-telatko9.cnf,93.585413278,0
filesys_smbmrx_midatlas.c.cnf,51.540842810,0
gttt_2_1_00011020_4x4_b.cnf,160.697451608,0
ken.flash^08.C-d4.cnf,5.268656226,0
audio_ddksynth_csynth2.cpp.cnf,108.902683500,0
hein_20_6x6-11.pg.cnf,56.755242138,0
hein_15_5x5-13.pg.cnf,720.003043418,TIMED OUT
cache-coherence-3-fixpoint-3.cnf,18.489068923,0
gttt_2_2_000111_4x4_w.cnf,157.974417508,0
sc-ungrounded-1x2X2x2_2.cnf,240.337955265,0
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001.cnf,20.874139252,0
bt-2x4_13.ig.cnf,.620164112,0
cmu.dme1.B-f3.cnf,720.003495450,TIMED OUT
test4_quant4.cnf,.174476613,0
arbiter-06-comp-error01-qbf-hardness-depth-11.cnf,25.252937078,0
opt18_problem05_length_2.cnf,720.003092901,TIMED OUT
5-5-5-6-3-88-EdAd.cnf,720.002953607,TIMED OUT
